ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion
337,92,2021-01-29,Preventivo,211,2,Ubicacion_C
338,85,2021-01-29,Preventivo,299,1,Ubicacion_D
339,189,2021-01-29,Preventivo,459,2,Ubicacion_D
340,142,2021-01-29,Preventivo,619,2,Ubicacion_D
341,283,2021-01-29,Preventivo,880,1,Ubicacion_A
342,466,2021-01-29,Correctivo,4980,15,Ubicacion_C
343,395,2021-01-29,Preventivo,203,2,Ubicacion_A
344,347,2021-01-29,Correctivo,2101,4,Ubicacion_A
345,351,2021-01-29,Preventivo,759,2,Ubicacion_B
346,412,2021-01-29,Preventivo,908,1,Ubicacion_B
347,213,2021-01-29,Preventivo,744,1,Ubicacion_C
348,426,2021-01-29,Preventivo,830,1,Ubicacion_A
349,321,2021-01-29,Preventivo,543,2,Ubicacion_B
350,179,2021-01-29,Preventivo,597,1,Ubicacion_B
351,39,2021-01-29,Preventivo,373,2,Ubicacion_A
352,289,2021-01-29,Preventivo,744,1,Ubicacion_C
353,377,2021-01-29,Correctivo,4569,20,Ubicacion_C
354,439,2021-01-29,Preventivo,842,2,Ubicacion_A
355,407,2021-01-29,Preventivo,422,2,Ubicacion_C
356,185,2021-01-29,Preventivo,121,1,Ubicacion_B
357,173,2021-01-29,Preventivo,124,2,Ubicacion_A
358,132,2021-01-29,Preventivo,448,1,Ubicacion_B
359,482,2021-01-29,Preventivo,853,1,Ubicacion_A
360,14,2021-01-29,Preventivo,998,1,Ubicacion_C
361,334,2021-01-29,Preventivo,497,2,Ubicacion_C
362,466,2021-01-29,Preventivo,154,2,Ubicacion_C
363,175,2021-01-29,Preventivo,282,2,Ubicacion_A
364,211,2021-01-29,Preventivo,268,1,Ubicacion_D
365,125,2021-01-30,Preventivo,388,1,Ubicacion_C
366,265,2021-01-30,Preventivo,823,2,Ubicacion_D
367,497,2021-01-30,Preventivo,542,2,Ubicacion_C
368,276,2021-01-30,Preventivo,356,1,Ubicacion_B
369,320,2021-01-30,Correctivo,3636,6,Ubicacion_D
370,158,2021-01-30,Preventivo,356,1,Ubicacion_A
371,97,2021-01-30,Correctivo,1151,16,Ubicacion_A
372,298,2021-01-30,Preventivo,359,1,Ubicacion_D
373,201,2021-01-30,Preventivo,681,1,Ubicacion_C
374,62,2021-01-30,Preventivo,749,2,Ubicacion_A
375,91,2021-01-30,Preventivo,346,2,Ubicacion_C
376,328,2021-01-30,Preventivo,611,2,Ubicacion_C
377,458,2021-01-30,Preventivo,915,2,Ubicacion_A
378,297,2021-01-30,Preventivo,666,1,Ubicacion_D
379,189,2021-01-30,Correctivo,833,2,Ubicacion_D
380,342,2021-01-30,Preventivo,189,1,Ubicacion_B
381,369,2021-01-30,Correctivo,756,23,Ubicacion_A
382,441,2021-01-30,Preventivo,457,1,Ubicacion_C
383,79,2021-01-30,Preventivo,490,1,Ubicacion_C
384,430,2021-01-30,Preventivo,527,2,Ubicacion_D
385,327,2021-01-30,Preventivo,888,2,Ubicacion_C
386,126,2021-01-30,Preventivo,599,2,Ubicacion_C
387,103,2021-01-30,Preventivo,414,1,Ubicacion_D
388,416,2021-01-30,Preventivo,380,2,Ubicacion_C
389,174,2021-01-30,Preventivo,870,1,Ubicacion_A
390,210,2021-01-30,Preventivo,176,1,Ubicacion_D
391,1,2021-01-30,Preventivo,964,2,Ubicacion_A
392,488,2021-01-30,Preventivo,619,1,Ubicacion_A
393,115,2021-01-30,Preventivo,379,2,Ubicacion_C
394,104,2021-01-30,Preventivo,288,1,Ubicacion_D
395,332,2021-01-30,Correctivo,2684,20,Ubicacion_B
396,465,2021-01-30,Preventivo,344,2,Ubicacion_A
397,212,2021-01-30,Preventivo,867,2,Ubicacion_B
398,287,2021-01-30,Preventivo,801,2,Ubicacion_B
399,202,2021-01-30,Preventivo,830,2,Ubicacion_A
400,375,2021-01-30,Preventivo,451,1,Ubicacion_B
401,224,2021-01-30,Preventivo,280,2,Ubicacion_D
402,137,2021-01-30,Preventivo,163,2,Ubicacion_C
403,123,2021-01-30,Preventivo,374,1,Ubicacion_A
404,246,2021-01-30,Preventivo,632,2,Ubicacion_A
405,63,2021-01-30,Preventivo,807,1,Ubicacion_D
406,355,2021-01-30,Preventivo,657,1,Ubicacion_C
407,347,2021-01-30,Preventivo,274,2,Ubicacion_A
408,324,2021-01-30,Preventivo,245,1,Ubicacion_A
409,428,2021-01-31,Preventivo,604,2,Ubicacion_A
410,489,2021-01-31,Correctivo,746,3,Ubicacion_A
411,41,2021-01-31,Preventivo,179,2,Ubicacion_B
412,302,2021-01-31,Preventivo,490,1,Ubicacion_B
413,350,2021-01-31,Preventivo,526,2,Ubicacion_A
414,239,2021-01-31,Preventivo,679,2,Ubicacion_D
415,54,2021-01-31,Preventivo,423,1,Ubicacion_D
416,8,2021-01-31,Preventivo,654,1,Ubicacion_D
417,492,2021-01-31,Preventivo,798,2,Ubicacion_A
418,424,2021-01-31,Preventivo,153,1,Ubicacion_D
419,56,2021-01-31,Correctivo,2531,1,Ubicacion_B
420,73,2021-01-31,Preventivo,801,2,Ubicacion_D
421,464,2021-01-31,Preventivo,547,2,Ubicacion_A
422,406,2021-01-31,Preventivo,939,2,Ubicacion_D
423,214,2021-01-31,Preventivo,831,1,Ubicacion_D
424,307,2021-01-31,Preventivo,261,1,Ubicacion_D
425,87,2021-01-31,Preventivo,567,1,Ubicacion_D
426,208,2021-01-31,Preventivo,403,1,Ubicacion_D
427,223,2021-01-31,Correctivo,4512,21,Ubicacion_D
428,461,2021-01-31,Correctivo,3693,4,Ubicacion_C
429,195,2021-01-31,Correctivo,2822,15,Ubicacion_A
430,341,2021-01-31,Preventivo,120,1,Ubicacion_B
431,386,2021-01-31,Preventivo,515,1,Ubicacion_D
432,267,2021-01-31,Preventivo,145,2,Ubicacion_C
433,152,2021-01-31,Preventivo,915,1,Ubicacion_C
434,256,2021-01-31,Preventivo,492,2,Ubicacion_D
435,346,2021-01-31,Correctivo,1440,12,Ubicacion_B
436,80,2021-01-31,Preventivo,696,2,Ubicacion_B
437,147,2021-01-31,Preventivo,105,1,Ubicacion_A
438,384,2021-01-31,Preventivo,622,1,Ubicacion_C
439,150,2021-01-31,Preventivo,112,1,Ubicacion_A
440,349,2021-01-31,Preventivo,827,1,Ubicacion_C
441,93,2021-01-31,Preventivo,467,2,Ubicacion_D
442,106,2021-01-31,Preventivo,871,1,Ubicacion_C
443,328,2021-01-31,Correctivo,2967,11,Ubicacion_C
444,11,2021-01-31,Preventivo,226,1,Ubicacion_D
445,107,2021-01-31,Preventivo,737,2,Ubicacion_D
446,184,2021-01-31,Preventivo,391,1,Ubicacion_A
447,316,2021-01-31,Preventivo,501,1,Ubicacion_D
448,140,2021-01-31,Preventivo,952,1,Ubicacion_B
449,439,2021-02-01,Correctivo,1858,23,Ubicacion_A
450,379,2021-02-01,Correctivo,3615,7,Ubicacion_C
451,478,2021-02-01,Preventivo,452,1,Ubicacion_B
452,420,2021-02-01,Preventivo,478,2,Ubicacion_B
453,411,2021-02-01,Preventivo,363,1,Ubicacion_C
454,263,2021-02-01,Preventivo,251,1,Ubicacion_A
455,257,2021-02-01,Preventivo,838,2,Ubicacion_D
456,459,2021-02-01,Preventivo,245,2,Ubicacion_B
457,195,2021-02-01,Preventivo,178,2,Ubicacion_A
