ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion
40,1,2023-02-21,Correctivo,4817,18,Ubicacion_C
41,1,2023-03-31,Correctivo,639,15,Ubicacion_C
42,1,2023-04-08,Correctivo,3799,20,Ubicacion_C
43,1,2023-04-25,Correctivo,3540,8,Ubicacion_C
44,1,2023-05-14,Correctivo,4410,15,Ubicacion_C
45,1,2023-07-02,Correctivo,1983,23,Ubicacion_C
46,1,2023-07-24,Correctivo,2898,17,Ubicacion_C
47,1,2023-08-04,Correctivo,3058,15,Ubicacion_C
48,1,2023-08-07,Correctivo,4003,11,Ubicacion_C
49,1,2023-08-26,Correctivo,4435,15,Ubicacion_C
50,1,2023-09-02,Correctivo,2029,4,Ubicacion_C
51,1,2023-09-16,Correctivo,4766,19,Ubicacion_C
52,1,2024-01-01,Correctivo,3268,11,Ubicacion_C
53,1,2024-01-11,Correctivo,4274,23,Ubicacion_C
54,1,2024-01-14,Correctivo,4790,16,Ubicacion_C
55,1,2024-01-29,Correctivo,1735,6,Ubicacion_C
56,1,2024-03-12,Correctivo,1482,12,Ubicacion_C
57,1,2024-04-02,Correctivo,1592,2,Ubicacion_C
58,1,2024-04-07,Correctivo,4096,23,Ubicacion_C
59,1,2024-04-28,Correctivo,1636,22,Ubicacion_C
60,1,2024-09-09,Correctivo,1613,1,Ubicacion_C
61,1,2024-09-18,Correctivo,4782,19,Ubicacion_C
62,1,2024-09-23,Correctivo,2215,8,Ubicacion_C
63,1,2024-10-06,Correctivo,2689,14,Ubicacion_C
64,1,2024-10-14,Correctivo,3789,16,Ubicacion_C
65,1,2024-10-19,Correctivo,2634,19,Ubicacion_C
66,1,2024-10-27,Correctivo,919,19,Ubicacion_C
67,1,2024-12-31,Correctivo,3567,13,Ubicacion_C
68,1,2021-02-12,Preventivo,196,2,Ubicacion_C
69,1,2021-03-19,Preventivo,212,2,Ubicacion_C
70,1,2021-04-21,Preventivo,774,2,Ubicacion_C
71,1,2021-05-31,Preventivo,210,2,Ubicacion_C
72,1,2021-07-10,Preventivo,301,1,Ubicacion_C
73,1,2021-08-24,Preventivo,446,2,Ubicacion_C
74,1,2021-09-29,Preventivo,688,2,Ubicacion_C
75,1,2021-11-07,Preventivo,302,2,Ubicacion_C
76,1,2021-12-07,Preventivo,102,2,Ubicacion_C
77,1,2022-01-13,Preventivo,649,1,Ubicacion_C
78,1,2022-02-18,Preventivo,183,2,Ubicacion_C
79,1,2022-03-21,Preventivo,526,2,Ubicacion_C
80,1,2022-04-27,Preventivo,109,2,Ubicacion_C
81,1,2022-06-10,Preventivo,688,1,Ubicacion_C
82,1,2022-07-23,Preventivo,489,1,Ubicacion_C
83,1,2022-09-01,Preventivo,792,2,Ubicacion_C
84,1,2022-10-10,Preventivo,845,1,Ubicacion_C
85,1,2022-11-15,Preventivo,335,1,Ubicacion_C
86,1,2022-12-19,Preventivo,265,1,Ubicacion_C
87,1,2023-01-20,Preventivo,509,2,Ubicacion_C
88,1,2023-02-24,Preventivo,304,2,Ubicacion_C
89,1,2023-03-30,Preventivo,118,1,Ubicacion_C
90,1,2023-05-02,Preventivo,601,1,Ubicacion_C
91,1,2023-06-12,Preventivo,660,1,Ubicacion_C
92,1,2023-07-19,Preventivo,443,1,Ubicacion_C
93,1,2023-08-23,Preventivo,975,2,Ubicacion_C
94,1,2023-09-24,Preventivo,754,2,Ubicacion_C
95,1,2023-10-26,Preventivo,384,2,Ubicacion_C
96,1,2023-11-27,Preventivo,498,1,Ubicacion_C
97,1,2024-01-11,Preventivo,544,1,Ubicacion_C
98,1,2024-02-14,Preventivo,641,2,Ubicacion_C
99,1,2024-03-18,Preventivo,778,1,Ubicacion_C
100,1,2024-04-25,Preventivo,447,2,Ubicacion_C
101,1,2024-06-04,Preventivo,233,2,Ubicacion_C
102,1,2024-07-08,Preventivo,757,2,Ubicacion_C
103,1,2024-08-15,Preventivo,799,1,Ubicacion_C
104,1,2024-09-22,Preventivo,654,1,Ubicacion_C
105,1,2024-10-31,Preventivo,601,2,Ubicacion_C
106,1,2024-12-13,Preventivo,769,1,Ubicacion_C
107,2,2021-01-12,Correctivo,2628,10,Ubicacion_A
108,2,2021-01-22,Correctivo,945,5,Ubicacion_A
109,2,2021-03-13,Correctivo,875,14,Ubicacion_A
110,2,2021-03-17,Correctivo,2215,20,Ubicacion_A
111,2,2021-03-27,Correctivo,4600,11,Ubicacion_A
112,2,2021-03-29,Correctivo,1063,2,Ubicacion_A
113,2,2021-04-03,Correctivo,1003,19,Ubicacion_A
114,2,2021-04-21,Correctivo,3407,2,Ubicacion_A
115,2,2021-04-24,Correctivo,1260,3,Ubicacion_A
116,2,2021-05-09,Correctivo,3146,3,Ubicacion_A
117,2,2021-07-14,Correctivo,1160,16,Ubicacion_A
118,2,2021-08-12,Correctivo,1569,5,Ubicacion_A
119,2,2021-09-01,Correctivo,1863,13,Ubicacion_A
120,2,2021-09-15,Correctivo,4167,14,Ubicacion_A
121,2,2021-10-31,Correctivo,2622,14,Ubicacion_A
122,2,2021-11-03,Correctivo,2012,15,Ubicacion_A
123,2,2021-12-21,Correctivo,3783,10,Ubicacion_A
124,2,2021-12-27,Correctivo,3475,15,Ubicacion_A
125,2,2022-01-08,Correctivo,4667,21,Ubicacion_A
126,2,2022-01-14,Correctivo,4962,10,Ubicacion_A
127,2,2022-01-16,Correctivo,2327,5,Ubicacion_A
128,2,2022-01-23,Correctivo,2320,8,Ubicacion_A
129,2,2022-02-09,Correctivo,3213,20,Ubicacion_A
130,2,2022-02-14,Correctivo,853,3,Ubicacion_A
131,2,2022-02-15,Correctivo,2385,12,Ubicacion_A
132,2,2022-04-24,Correctivo,1076,8,Ubicacion_A
133,2,2022-05-06,Correctivo,4710,7,Ubicacion_A
134,2,2022-06-16,Correctivo,4693,20,Ubicacion_A
135,2,2022-07-27,Correctivo,1007,24,Ubicacion_A
136,2,2022-07-28,Correctivo,3660,22,Ubicacion_A
137,2,2022-07-31,Correctivo,3630,5,Ubicacion_A
138,2,2022-08-15,Correctivo,4350,23,Ubicacion_A
139,2,2022-08-20,Correctivo,2972,3,Ubicacion_A
140,2,2022-09-01,Correctivo,2759,6,Ubicacion_A
141,2,2022-09-12,Correctivo,3090,4,Ubicacion_A
142,2,2022-09-17,Correctivo,3951,1,Ubicacion_A
143,2,2022-09-21,Correctivo,3730,15,Ubicacion_A
144,2,2022-09-29,Correctivo,3328,2,Ubicacion_A
145,2,2022-10-22,Correctivo,1167,14,Ubicacion_A
146,2,2022-10-31,Correctivo,3081,6,Ubicacion_A
147,2,2022-11-19,Correctivo,3853,14,Ubicacion_A
148,2,2022-12-16,Correctivo,4251,23,Ubicacion_A
149,2,2022-12-20,Correctivo,2537,18,Ubicacion_A
150,2,2023-01-06,Correctivo,1583,11,Ubicacion_A
151,2,2023-01-28,Correctivo,3623,17,Ubicacion_A
152,2,2023-01-29,Correctivo,1309,6,Ubicacion_A
153,2,2023-02-15,Correctivo,2557,11,Ubicacion_A
154,2,2023-03-11,Correctivo,1907,17,Ubicacion_A
155,2,2023-03-16,Correctivo,1935,12,Ubicacion_A
156,2,2023-04-17,Correctivo,1240,12,Ubicacion_A
157,2,2023-05-02,Correctivo,2008,20,Ubicacion_A
158,2,2023-05-13,Correctivo,3140,23,Ubicacion_A
159,2,2023-05-14,Correctivo,759,10,Ubicacion_A
160,2,2023-05-17,Correctivo,2942,1,Ubicacion_A
161,2,2023-06-04,Correctivo,2964,22,Ubicacion_A
162,2,2023-06-12,Correctivo,2249,15,Ubicacion_A
163,2,2023-06-15,Correctivo,1194,14,Ubicacion_A
164,2,2023-06-24,Correctivo,2106,3,Ubicacion_A
165,2,2023-08-19,Correctivo,2832,24,Ubicacion_A
166,2,2023-09-02,Correctivo,4294,6,Ubicacion_A
167,2,2023-09-20,Correctivo,1893,15,Ubicacion_A
168,2,2023-09-29,Correctivo,4669,18,Ubicacion_A
169,2,2023-10-20,Correctivo,1610,18,Ubicacion_A
170,2,2023-11-05,Correctivo,2270,8,Ubicacion_A
171,2,2023-11-12,Correctivo,3677,8,Ubicacion_A
172,2,2023-11-17,Correctivo,3764,20,Ubicacion_A
173,2,2023-11-23,Correctivo,3720,8,Ubicacion_A
174,2,2023-12-14,Correctivo,2008,3,Ubicacion_A
175,2,2023-12-16,Correctivo,4243,10,Ubicacion_A
176,2,2024-02-14,Correctivo,2726,13,Ubicacion_A
177,2,2024-03-10,Correctivo,3841,1,Ubicacion_A
178,2,2024-03-22,Correctivo,555,17,Ubicacion_A
179,2,2024-04-12,Correctivo,2898,13,Ubicacion_A
180,2,2024-04-27,Correctivo,4040,14,Ubicacion_A
181,2,2024-06-01,Correctivo,1022,10,Ubicacion_A
182,2,2024-06-25,Correctivo,1604,12,Ubicacion_A
183,2,2024-08-13,Correctivo,4285,8,Ubicacion_A
184,2,2024-09-17,Correctivo,939,1,Ubicacion_A
185,2,2024-10-08,Correctivo,3755,2,Ubicacion_A
186,2,2024-10-23,Correctivo,4812,7,Ubicacion_A
187,2,2024-10-24,Correctivo,4831,3,Ubicacion_A
188,2,2024-11-15,Correctivo,1831,6,Ubicacion_A
189,2,2024-12-03,Correctivo,4037,11,Ubicacion_A
190,2,2024-12-18,Correctivo,1023,12,Ubicacion_A
191,2,2021-01-27,Preventivo,363,1,Ubicacion_A
192,2,2021-02-21,Preventivo,623,2,Ubicacion_A
193,2,2021-03-18,Preventivo,189,2,Ubicacion_A
194,2,2021-04-06,Preventivo,412,1,Ubicacion_A
195,2,2021-04-24,Preventivo,401,2,Ubicacion_A
196,2,2021-05-13,Preventivo,481,1,Ubicacion_A
197,2,2021-06-05,Preventivo,452,2,Ubicacion_A
198,2,2021-06-24,Preventivo,391,1,Ubicacion_A
199,2,2021-07-21,Preventivo,816,1,Ubicacion_A
200,2,2021-08-11,Preventivo,355,2,Ubicacion_A
201,2,2021-08-29,Preventivo,634,2,Ubicacion_A
202,2,2021-09-23,Preventivo,574,1,Ubicacion_A
203,2,2021-10-13,Preventivo,265,2,Ubicacion_A
204,2,2021-11-06,Preventivo,649,2,Ubicacion_A
205,2,2021-12-02,Preventivo,392,2,Ubicacion_A
206,2,2021-12-25,Preventivo,186,1,Ubicacion_A
207,2,2022-01-17,Preventivo,108,2,Ubicacion_A
208,2,2022-02-09,Preventivo,727,2,Ubicacion_A
209,2,2022-03-01,Preventivo,543,1,Ubicacion_A
210,2,2022-03-21,Preventivo,483,1,Ubicacion_A
211,2,2022-04-11,Preventivo,592,2,Ubicacion_A
212,2,2022-04-30,Preventivo,159,2,Ubicacion_A
213,2,2022-05-22,Preventivo,516,1,Ubicacion_A
214,2,2022-06-14,Preventivo,984,2,Ubicacion_A
215,2,2022-07-08,Preventivo,451,2,Ubicacion_A
216,2,2022-07-26,Preventivo,773,1,Ubicacion_A
217,2,2022-08-21,Preventivo,453,2,Ubicacion_A
218,2,2022-09-15,Preventivo,591,2,Ubicacion_A
219,2,2022-10-10,Preventivo,597,1,Ubicacion_A
220,2,2022-10-29,Preventivo,474,2,Ubicacion_A
221,2,2022-11-18,Preventivo,956,1,Ubicacion_A
222,2,2022-12-13,Preventivo,505,1,Ubicacion_A
223,2,2022-12-31,Preventivo,693,2,Ubicacion_A
224,2,2023-01-23,Preventivo,112,1,Ubicacion_A
225,2,2023-02-19,Preventivo,735,2,Ubicacion_A
226,2,2023-03-14,Preventivo,105,1,Ubicacion_A
227,2,2023-04-10,Preventivo,694,1,Ubicacion_A
228,2,2023-05-05,Preventivo,568,2,Ubicacion_A
229,2,2023-05-25,Preventivo,248,1,Ubicacion_A
230,2,2023-06-12,Preventivo,451,1,Ubicacion_A
231,2,2023-07-03,Preventivo,445,1,Ubicacion_A
232,2,2023-07-24,Preventivo,121,2,Ubicacion_A
233,2,2023-08-20,Preventivo,486,2,Ubicacion_A
234,2,2023-09-16,Preventivo,672,1,Ubicacion_A
235,2,2023-10-07,Preventivo,471,2,Ubicacion_A
236,2,2023-11-02,Preventivo,750,1,Ubicacion_A
237,2,2023-11-23,Preventivo,872,2,Ubicacion_A
238,2,2023-12-11,Preventivo,565,2,Ubicacion_A
239,2,2023-12-31,Preventivo,485,2,Ubicacion_A
240,2,2024-01-21,Preventivo,171,1,Ubicacion_A
241,2,2024-02-09,Preventivo,682,2,Ubicacion_A
242,2,2024-02-28,Preventivo,293,2,Ubicacion_A
243,2,2024-03-18,Preventivo,346,1,Ubicacion_A
244,2,2024-04-10,Preventivo,725,2,Ubicacion_A
245,2,2024-04-30,Preventivo,325,1,Ubicacion_A
246,2,2024-05-26,Preventivo,282,2,Ubicacion_A
247,2,2024-06-14,Preventivo,948,2,Ubicacion_A
248,2,2024-07-06,Preventivo,735,2,Ubicacion_A
249,2,2024-07-29,Preventivo,552,2,Ubicacion_A
250,2,2024-08-20,Preventivo,272,2,Ubicacion_A
251,2,2024-09-13,Preventivo,126,2,Ubicacion_A
252,2,2024-10-06,Preventivo,541,1,Ubicacion_A
253,2,2024-10-31,Preventivo,387,2,Ubicacion_A
254,2,2024-11-24,Preventivo,594,2,Ubicacion_A
255,2,2024-12-13,Preventivo,714,1,Ubicacion_A
256,3,2021-01-09,Correctivo,3290,22,Ubicacion_B
257,3,2021-01-12,Correctivo,2885,18,Ubicacion_B
258,3,2021-02-21,Correctivo,3600,3,Ubicacion_B
259,3,2021-03-21,Correctivo,4863,9,Ubicacion_B
260,3,2021-04-02,Correctivo,4886,18,Ubicacion_B
261,3,2021-05-04,Correctivo,3678,8,Ubicacion_B
262,3,2021-05-14,Correctivo,1315,13,Ubicacion_B
263,3,2021-05-27,Correctivo,4494,1,Ubicacion_B
264,3,2021-05-28,Correctivo,3976,2,Ubicacion_B
265,3,2021-06-17,Correctivo,2755,9,Ubicacion_B
266,3,2021-06-22,Correctivo,4539,3,Ubicacion_B
267,3,2021-07-04,Correctivo,1670,17,Ubicacion_B
268,3,2021-07-09,Correctivo,3142,9,Ubicacion_B
269,3,2021-07-12,Correctivo,2075,2,Ubicacion_B
270,3,2021-08-03,Correctivo,1262,15,Ubicacion_B
271,3,2021-10-22,Correctivo,976,8,Ubicacion_B
272,3,2021-11-15,Correctivo,1670,16,Ubicacion_B
273,3,2021-11-18,Correctivo,1713,13,Ubicacion_B
274,3,2021-11-24,Correctivo,855,12,Ubicacion_B
275,3,2021-12-07,Correctivo,4429,4,Ubicacion_B
276,3,2021-12-24,Correctivo,4732,2,Ubicacion_B
277,3,2022-01-02,Correctivo,3226,3,Ubicacion_B
278,3,2022-01-03,Correctivo,1817,1,Ubicacion_B
279,3,2022-02-27,Correctivo,529,6,Ubicacion_B
280,3,2022-03-24,Correctivo,2295,20,Ubicacion_B
281,3,2022-03-30,Correctivo,2889,6,Ubicacion_B
282,3,2022-04-14,Correctivo,2370,23,Ubicacion_B
283,3,2022-04-16,Correctivo,1270,22,Ubicacion_B
284,3,2022-04-19,Correctivo,1912,9,Ubicacion_B
285,3,2022-04-22,Correctivo,3425,15,Ubicacion_B
286,3,2022-05-04,Correctivo,4198,13,Ubicacion_B
287,3,2022-05-09,Correctivo,2342,14,Ubicacion_B
288,3,2022-05-19,Correctivo,2135,11,Ubicacion_B
289,3,2022-05-30,Correctivo,3225,6,Ubicacion_B
290,3,2022-06-03,Correctivo,2630,24,Ubicacion_B
291,3,2022-06-25,Correctivo,1565,7,Ubicacion_B
292,3,2022-07-07,Correctivo,2551,18,Ubicacion_B
293,3,2022-08-30,Correctivo,3269,8,Ubicacion_B
294,3,2022-08-31,Correctivo,1973,19,Ubicacion_B
295,3,2022-10-01,Correctivo,3097,10,Ubicacion_B
296,3,2022-10-28,Correctivo,4481,8,Ubicacion_B
297,3,2022-12-01,Correctivo,3992,11,Ubicacion_B
298,3,2022-12-25,Correctivo,3616,19,Ubicacion_B
299,3,2023-02-28,Correctivo,4781,17,Ubicacion_B
300,3,2023-03-04,Correctivo,4771,23,Ubicacion_B
301,3,2023-03-12,Correctivo,1074,23,Ubicacion_B
302,3,2023-03-16,Correctivo,1836,7,Ubicacion_B
303,3,2023-03-19,Correctivo,4371,13,Ubicacion_B
304,3,2023-03-30,Correctivo,2998,8,Ubicacion_B
305,3,2023-05-02,Correctivo,3771,17,Ubicacion_B
306,3,2023-05-18,Correctivo,842,12,Ubicacion_B
307,3,2023-05-23,Correctivo,1095,19,Ubicacion_B
308,3,2023-06-08,Correctivo,4411,7,Ubicacion_B
309,3,2023-07-02,Correctivo,1593,18,Ubicacion_B
310,3,2023-07-12,Correctivo,1533,4,Ubicacion_B
311,3,2023-07-23,Correctivo,4305,10,Ubicacion_B
312,3,2023-07-24,Correctivo,2397,13,Ubicacion_B
313,3,2023-09-10,Correctivo,849,20,Ubicacion_B
314,3,2023-10-08,Correctivo,2022,6,Ubicacion_B
315,3,2023-10-15,Correctivo,2671,23,Ubicacion_B
316,3,2023-10-18,Correctivo,792,19,Ubicacion_B
317,3,2023-12-06,Correctivo,3028,10,Ubicacion_B
318,3,2023-12-24,Correctivo,1312,23,Ubicacion_B
319,3,2024-01-20,Correctivo,4975,17,Ubicacion_B
320,3,2024-01-23,Correctivo,3964,8,Ubicacion_B
321,3,2024-02-04,Correctivo,1650,10,Ubicacion_B
322,3,2024-02-20,Correctivo,2978,4,Ubicacion_B
323,3,2024-03-12,Correctivo,1296,12,Ubicacion_B
324,3,2024-03-19,Correctivo,2277,5,Ubicacion_B
325,3,2024-04-06,Correctivo,1008,21,Ubicacion_B
326,3,2024-04-07,Correctivo,1246,17,Ubicacion_B
327,3,2024-04-08,Correctivo,1566,8,Ubicacion_B
328,3,2024-04-20,Correctivo,718,5,Ubicacion_B
329,3,2024-06-15,Correctivo,2853,19,Ubicacion_B
330,3,2024-06-17,Correctivo,1610,9,Ubicacion_B
331,3,2024-07-15,Correctivo,3851,1,Ubicacion_B
332,3,2024-08-13,Correctivo,1609,17,Ubicacion_B
333,3,2024-10-05,Correctivo,4914,18,Ubicacion_B
334,3,2024-11-14,Correctivo,4132,6,Ubicacion_B
335,3,2024-11-25,Correctivo,3799,8,Ubicacion_B
336,3,2024-12-10,Correctivo,4381,7,Ubicacion_B
337,3,2021-01-20,Preventivo,688,1,Ubicacion_B
338,3,2021-02-09,Preventivo,274,1,Ubicacion_B
339,3,2021-03-02,Preventivo,115,1,Ubicacion_B
340,3,2021-03-24,Preventivo,292,2,Ubicacion_B
341,3,2021-04-18,Preventivo,625,1,Ubicacion_B
342,3,2021-05-09,Preventivo,613,2,Ubicacion_B
343,3,2021-06-04,Preventivo,378,1,Ubicacion_B
344,3,2021-06-27,Preventivo,782,1,Ubicacion_B
345,3,2021-07-20,Preventivo,887,2,Ubicacion_B
346,3,2021-08-07,Preventivo,770,1,Ubicacion_B
347,3,2021-09-02,Preventivo,349,1,Ubicacion_B
348,3,2021-09-24,Preventivo,464,2,Ubicacion_B
349,3,2021-10-19,Preventivo,518,2,Ubicacion_B
350,3,2021-11-12,Preventivo,410,1,Ubicacion_B
351,3,2021-12-07,Preventivo,774,1,Ubicacion_B
352,3,2021-12-31,Preventivo,999,2,Ubicacion_B
353,3,2022-01-20,Preventivo,587,2,Ubicacion_B
354,3,2022-02-10,Preventivo,933,1,Ubicacion_B
355,3,2022-03-02,Preventivo,676,2,Ubicacion_B
356,3,2022-03-21,Preventivo,912,1,Ubicacion_B
357,3,2022-04-17,Preventivo,285,2,Ubicacion_B
358,3,2022-05-12,Preventivo,380,1,Ubicacion_B
359,3,2022-06-07,Preventivo,809,1,Ubicacion_B
360,3,2022-06-30,Preventivo,319,1,Ubicacion_B
361,3,2022-07-20,Preventivo,716,2,Ubicacion_B
362,3,2022-08-07,Preventivo,492,2,Ubicacion_B
363,3,2022-08-29,Preventivo,878,2,Ubicacion_B
364,3,2022-09-17,Preventivo,354,2,Ubicacion_B
365,3,2022-10-12,Preventivo,168,1,Ubicacion_B
366,3,2022-10-31,Preventivo,297,2,Ubicacion_B
367,3,2022-11-26,Preventivo,897,2,Ubicacion_B
368,3,2022-12-20,Preventivo,295,2,Ubicacion_B
369,3,2023-01-08,Preventivo,744,1,Ubicacion_B
370,3,2023-01-28,Preventivo,156,2,Ubicacion_B
371,3,2023-02-18,Preventivo,906,1,Ubicacion_B
372,3,2023-03-10,Preventivo,888,2,Ubicacion_B
373,3,2023-04-04,Preventivo,147,2,Ubicacion_B
374,3,2023-04-30,Preventivo,514,1,Ubicacion_B
375,3,2023-05-20,Preventivo,491,2,Ubicacion_B
376,3,2023-06-08,Preventivo,315,2,Ubicacion_B
377,3,2023-07-01,Preventivo,521,1,Ubicacion_B
378,3,2023-07-20,Preventivo,562,2,Ubicacion_B
379,3,2023-08-12,Preventivo,264,2,Ubicacion_B
380,3,2023-09-03,Preventivo,564,1,Ubicacion_B
381,3,2023-09-25,Preventivo,818,2,Ubicacion_B
382,3,2023-10-14,Preventivo,811,1,Ubicacion_B
383,3,2023-11-01,Preventivo,789,1,Ubicacion_B
384,3,2023-11-27,Preventivo,967,1,Ubicacion_B
385,3,2023-12-21,Preventivo,501,2,Ubicacion_B
386,3,2024-01-13,Preventivo,282,1,Ubicacion_B
387,3,2024-02-07,Preventivo,708,2,Ubicacion_B
388,3,2024-03-03,Preventivo,833,2,Ubicacion_B
389,3,2024-03-28,Preventivo,363,1,Ubicacion_B
390,3,2024-04-15,Preventivo,392,2,Ubicacion_B
391,3,2024-05-04,Preventivo,767,2,Ubicacion_B
392,3,2024-05-23,Preventivo,130,1,Ubicacion_B
393,3,2024-06-10,Preventivo,695,1,Ubicacion_B
394,3,2024-07-06,Preventivo,450,2,Ubicacion_B
395,3,2024-07-31,Preventivo,896,1,Ubicacion_B
396,3,2024-08-21,Preventivo,176,1,Ubicacion_B
397,3,2024-09-14,Preventivo,454,2,Ubicacion_B
398,3,2024-10-05,Preventivo,844,2,Ubicacion_B
399,3,2024-10-29,Preventivo,385,1,Ubicacion_B
400,3,2024-11-19,Preventivo,656,2,Ubicacion_B
401,3,2024-12-09,Preventivo,137,2,Ubicacion_B
402,4,2021-01-09,Correctivo,3778,20,Ubicacion_B
403,4,2021-01-16,Correctivo,1575,2,Ubicacion_B
404,4,2021-02-03,Correctivo,574,7,Ubicacion_B
405,4,2021-03-04,Correctivo,2728,21,Ubicacion_B
406,4,2021-04-11,Correctivo,3404,10,Ubicacion_B
407,4,2021-06-05,Correctivo,3867,8,Ubicacion_B
408,4,2021-06-14,Correctivo,3586,9,Ubicacion_B
409,4,2021-06-22,Correctivo,1738,6,Ubicacion_B
410,4,2021-07-01,Correctivo,2670,1,Ubicacion_B
411,4,2021-08-31,Correctivo,1141,6,Ubicacion_B
412,4,2021-09-04,Correctivo,2380,11,Ubicacion_B
413,4,2021-09-07,Correctivo,2407,7,Ubicacion_B
414,4,2021-09-16,Correctivo,4138,8,Ubicacion_B
415,4,2021-10-04,Correctivo,1128,5,Ubicacion_B
416,4,2021-10-11,Correctivo,726,14,Ubicacion_B
417,4,2021-10-19,Correctivo,3786,15,Ubicacion_B
418,4,2021-11-15,Correctivo,1556,2,Ubicacion_B
419,4,2021-11-23,Correctivo,4130,13,Ubicacion_B
420,4,2022-01-04,Correctivo,4879,10,Ubicacion_B
421,4,2022-01-08,Correctivo,886,22,Ubicacion_B
422,4,2022-01-25,Correctivo,3496,10,Ubicacion_B
423,4,2022-02-11,Correctivo,4203,17,Ubicacion_B
424,4,2022-02-20,Correctivo,4079,5,Ubicacion_B
425,4,2022-03-06,Correctivo,2176,16,Ubicacion_B
426,4,2022-03-09,Correctivo,1843,1,Ubicacion_B
427,4,2022-03-22,Correctivo,2413,24,Ubicacion_B
428,4,2022-04-03,Correctivo,3665,24,Ubicacion_B
429,4,2022-05-14,Correctivo,655,23,Ubicacion_B
430,4,2022-05-22,Correctivo,1497,1,Ubicacion_B
431,4,2022-05-31,Correctivo,3323,9,Ubicacion_B
432,4,2022-06-21,Correctivo,556,8,Ubicacion_B
433,4,2022-06-23,Correctivo,1714,21,Ubicacion_B
434,4,2022-07-05,Correctivo,3855,24,Ubicacion_B
435,4,2022-08-28,Correctivo,3653,23,Ubicacion_B
436,4,2022-09-12,Correctivo,2194,9,Ubicacion_B
437,4,2022-09-16,Correctivo,2869,5,Ubicacion_B
438,4,2022-10-14,Correctivo,4573,15,Ubicacion_B
439,4,2022-11-04,Correctivo,1694,9,Ubicacion_B
440,4,2022-11-18,Correctivo,1404,18,Ubicacion_B
441,4,2022-12-31,Correctivo,3931,10,Ubicacion_B
442,4,2023-01-03,Correctivo,2595,19,Ubicacion_B
443,4,2023-01-10,Correctivo,4800,1,Ubicacion_B
444,4,2023-03-01,Correctivo,3704,2,Ubicacion_B
445,4,2023-03-07,Correctivo,2613,8,Ubicacion_B
446,4,2023-04-01,Correctivo,3452,18,Ubicacion_B
447,4,2023-05-28,Correctivo,2290,24,Ubicacion_B
448,4,2023-08-07,Correctivo,514,18,Ubicacion_B
449,4,2023-09-13,Correctivo,4792,12,Ubicacion_B
450,4,2023-10-23,Correctivo,1252,14,Ubicacion_B
451,4,2023-11-20,Correctivo,3342,20,Ubicacion_B
452,4,2023-12-16,Correctivo,1734,11,Ubicacion_B
453,4,2024-01-04,Correctivo,4252,16,Ubicacion_B
