ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion
16764,264,2021-01-06,Correctivo,1825,17,Ubicacion_A
11426,181,2021-01-06,Correctivo,3790,23,Ubicacion_D
10371,164,2021-01-06,Correctivo,1963,6,Ubicacion_B
4087,66,2021-01-06,Correctivo,4670,12,Ubicacion_D
29360,461,2021-01-07,Correctivo,1806,21,Ubicacion_B
26057,408,2021-01-07,Correctivo,1141,23,Ubicacion_B
9580,151,2021-01-07,Correctivo,1252,22,Ubicacion_C
30280,475,2021-01-08,Correctivo,3640,16,Ubicacion_B
745,13,2021-01-08,Correctivo,4095,8,Ubicacion_C
14726,232,2021-01-08,Correctivo,4391,16,Ubicacion_C
4148,67,2021-01-08,Correctivo,1248,1,Ubicacion_C
14848,234,2021-01-08,Correctivo,1707,3,Ubicacion_C
18336,287,2021-01-08,Correctivo,3432,20,Ubicacion_D
22633,354,2021-01-09,Correctivo,2009,8,Ubicacion_A
6255,99,2021-01-09,Correctivo,3312,10,Ubicacion_B
2345,39,2021-01-09,Correctivo,1161,17,Ubicacion_A
14673,231,2021-01-09,Correctivo,2996,9,Ubicacion_A
13441,212,2021-01-09,Correctivo,928,1,Ubicacion_A
5481,87,2021-01-09,Correctivo,1603,22,Ubicacion_B
7358,116,2021-01-09,Correctivo,4251,15,Ubicacion_C
27309,429,2021-01-09,Correctivo,1038,9,Ubicacion_D
9442,149,2021-01-10,Correctivo,1296,24,Ubicacion_D
15053,237,2021-01-10,Correctivo,4801,15,Ubicacion_D
8194,129,2021-01-10,Correctivo,4885,17,Ubicacion_B
29003,455,2021-01-11,Correctivo,1917,7,Ubicacion_D
15266,241,2021-01-11,Correctivo,2826,2,Ubicacion_C
24211,378,2021-01-11,Correctivo,3466,15,Ubicacion_D
5883,93,2021-01-11,Correctivo,4597,22,Ubicacion_A
9917,157,2021-01-11,Correctivo,2715,18,Ubicacion_C
8707,137,2021-01-11,Correctivo,1062,2,Ubicacion_C
24750,387,2021-01-11,Correctivo,4889,1,Ubicacion_B
13813,218,2021-01-11,Correctivo,1740,9,Ubicacion_A
14013,221,2021-01-11,Correctivo,603,20,Ubicacion_B
27690,435,2021-01-12,Correctivo,4537,20,Ubicacion_B
28884,453,2021-01-12,Correctivo,1594,15,Ubicacion_A
9322,147,2021-01-13,Correctivo,909,23,Ubicacion_C
26058,408,2021-01-13,Correctivo,1479,3,Ubicacion_B
20428,320,2021-01-13,Correctivo,2890,16,Ubicacion_B
30281,475,2021-01-13,Correctivo,2520,24,Ubicacion_B
3576,58,2021-01-13,Correctivo,1283,16,Ubicacion_C
14068,222,2021-01-14,Correctivo,1873,5,Ubicacion_A
16427,259,2021-01-14,Correctivo,4195,1,Ubicacion_D
30407,477,2021-01-14,Correctivo,1376,12,Ubicacion_C
14477,228,2021-01-15,Correctivo,4919,1,Ubicacion_B
20055,314,2021-01-15,Correctivo,3258,24,Ubicacion_A
14590,230,2021-01-16,Correctivo,568,12,Ubicacion_B
26588,417,2021-01-16,Correctivo,1081,21,Ubicacion_A
19705,308,2021-01-16,Correctivo,3912,12,Ubicacion_B
22574,353,2021-01-17,Correctivo,656,10,Ubicacion_D
22849,357,2021-01-17,Correctivo,4900,12,Ubicacion_B
27084,425,2021-01-17,Correctivo,3010,21,Ubicacion_D
19827,310,2021-01-17,Correctivo,2617,11,Ubicacion_A
5953,94,2021-01-17,Correctivo,2500,15,Ubicacion_B
26763,420,2021-01-17,Correctivo,3225,8,Ubicacion_B
26249,411,2021-01-17,Correctivo,3023,21,Ubicacion_D
25933,406,2021-01-17,Correctivo,4903,5,Ubicacion_A
1750,30,2021-01-17,Correctivo,3553,11,Ubicacion_B
27374,430,2021-01-17,Correctivo,3540,20,Ubicacion_D
29611,465,2021-01-17,Correctivo,610,18,Ubicacion_B
20429,320,2021-01-18,Correctivo,4301,4,Ubicacion_B
28218,443,2021-01-18,Preventivo,993,1,Ubicacion_A
20753,325,2021-01-18,Correctivo,824,13,Ubicacion_A
3523,57,2021-01-18,Correctivo,1391,12,Ubicacion_D
21372,335,2021-01-18,Correctivo,4537,23,Ubicacion_D
4847,77,2021-01-19,Correctivo,4016,15,Ubicacion_B
23873,373,2021-01-19,Preventivo,664,1,Ubicacion_C
3706,60,2021-01-19,Correctivo,4367,17,Ubicacion_A
20879,327,2021-01-19,Correctivo,532,19,Ubicacion_C
11917,188,2021-01-19,Preventivo,677,2,Ubicacion_B
7854,124,2021-01-19,Preventivo,219,1,Ubicacion_B
18466,289,2021-01-19,Preventivo,963,1,Ubicacion_B
11232,178,2021-01-19,Preventivo,194,1,Ubicacion_D
30408,477,2021-01-20,Correctivo,1765,14,Ubicacion_C
10386,164,2021-01-20,Preventivo,303,2,Ubicacion_B
31729,498,2021-01-20,Correctivo,1519,8,Ubicacion_C
2062,35,2021-01-20,Correctivo,4701,16,Ubicacion_B
4577,73,2021-01-20,Preventivo,524,1,Ubicacion_B
10808,171,2021-01-20,Preventivo,643,2,Ubicacion_C
6200,98,2021-01-20,Correctivo,2015,5,Ubicacion_C
369,7,2021-01-20,Preventivo,680,2,Ubicacion_A
22647,354,2021-01-20,Preventivo,290,1,Ubicacion_A
28355,445,2021-01-20,Preventivo,730,2,Ubicacion_D
2463,41,2021-01-20,Correctivo,2631,21,Ubicacion_C
31091,488,2021-01-20,Correctivo,4761,6,Ubicacion_D
21695,340,2021-01-20,Preventivo,704,2,Ubicacion_C
1274,22,2021-01-21,Preventivo,986,1,Ubicacion_B
13641,215,2021-01-21,Correctivo,4003,6,Ubicacion_B
17435,274,2021-01-21,Preventivo,866,2,Ubicacion_A
2985,49,2021-01-21,Preventivo,253,2,Ubicacion_A
19638,307,2021-01-21,Preventivo,244,1,Ubicacion_D
16368,258,2021-01-21,Preventivo,227,1,Ubicacion_C
4364,70,2021-01-21,Correctivo,1688,1,Ubicacion_C
10037,159,2021-01-21,Preventivo,634,2,Ubicacion_A
28150,442,2021-01-21,Correctivo,4272,16,Ubicacion_D
6392,101,2021-01-21,Preventivo,669,2,Ubicacion_A
3173,52,2021-01-21,Preventivo,368,1,Ubicacion_D
30144,473,2021-01-21,Preventivo,871,1,Ubicacion_B
17285,272,2021-01-21,Preventivo,106,2,Ubicacion_C
14213,224,2021-01-21,Correctivo,851,5,Ubicacion_C
3249,53,2021-01-21,Preventivo,909,2,Ubicacion_C
10103,160,2021-01-21,Correctivo,3046,16,Ubicacion_C
18202,285,2021-01-21,Preventivo,188,2,Ubicacion_A
20624,323,2021-01-21,Preventivo,401,2,Ubicacion_B
9592,151,2021-01-21,Preventivo,240,2,Ubicacion_C
17908,281,2021-01-21,Preventivo,602,2,Ubicacion_D
13655,215,2021-01-21,Preventivo,960,2,Ubicacion_B
10308,163,2021-01-22,Preventivo,387,1,Ubicacion_C
24504,383,2021-01-22,Preventivo,904,1,Ubicacion_D
21977,344,2021-01-22,Preventivo,401,2,Ubicacion_A
24318,380,2021-01-22,Correctivo,3941,5,Ubicacion_B
29698,466,2021-01-22,Preventivo,279,1,Ubicacion_C
26536,416,2021-01-22,Correctivo,1642,19,Ubicacion_A
1936,33,2021-01-22,Preventivo,745,1,Ubicacion_C
13520,213,2021-01-22,Preventivo,434,2,Ubicacion_B
25498,399,2021-01-22,Preventivo,960,2,Ubicacion_C
11445,181,2021-01-22,Preventivo,728,2,Ubicacion_D
3906,63,2021-01-22,Preventivo,124,2,Ubicacion_B
19260,301,2021-01-22,Preventivo,678,1,Ubicacion_C
12930,204,2021-01-22,Correctivo,616,20,Ubicacion_D
25564,400,2021-01-22,Preventivo,467,1,Ubicacion_B
19013,297,2021-01-22,Preventivo,553,1,Ubicacion_D
18729,293,2021-01-22,Correctivo,1572,17,Ubicacion_A
12595,199,2021-01-22,Correctivo,3578,16,Ubicacion_D
21015,329,2021-01-22,Preventivo,357,2,Ubicacion_D
8459,133,2021-01-22,Preventivo,484,2,Ubicacion_A
23422,366,2021-01-22,Preventivo,315,2,Ubicacion_B
12869,203,2021-01-22,Preventivo,256,2,Ubicacion_D
25819,404,2021-01-22,Preventivo,756,2,Ubicacion_C
15714,248,2021-01-23,Preventivo,943,2,Ubicacion_D
16030,253,2021-01-23,Preventivo,978,2,Ubicacion_D
28432,446,2021-01-23,Preventivo,238,2,Ubicacion_A
17582,276,2021-01-23,Preventivo,647,2,Ubicacion_C
28822,452,2021-01-23,Preventivo,425,2,Ubicacion_B
13043,206,2021-01-23,Correctivo,2129,13,Ubicacion_B
12483,197,2021-01-23,Correctivo,2314,18,Ubicacion_D
29197,458,2021-01-23,Preventivo,629,2,Ubicacion_A
11988,189,2021-01-23,Correctivo,4128,12,Ubicacion_C
14296,225,2021-01-23,Preventivo,557,1,Ubicacion_C
28900,453,2021-01-23,Preventivo,690,2,Ubicacion_A
11650,184,2021-01-23,Preventivo,393,2,Ubicacion_D
21266,333,2021-01-23,Preventivo,362,1,Ubicacion_D
8723,137,2021-01-23,Preventivo,232,1,Ubicacion_C
8539,134,2021-01-23,Preventivo,673,1,Ubicacion_B
4572,73,2021-01-23,Correctivo,1670,24,Ubicacion_B
18132,284,2021-01-23,Preventivo,332,1,Ubicacion_D
3454,56,2021-01-23,Preventivo,574,2,Ubicacion_A
3320,54,2021-01-23,Preventivo,997,1,Ubicacion_B
4511,72,2021-01-23,Preventivo,795,1,Ubicacion_C
29625,465,2021-01-23,Preventivo,943,2,Ubicacion_B
1149,20,2021-01-24,Preventivo,903,1,Ubicacion_A
570,10,2021-01-24,Correctivo,1969,22,Ubicacion_A
12668,200,2021-01-24,Correctivo,2966,7,Ubicacion_C
1766,30,2021-01-24,Preventivo,101,1,Ubicacion_B
16994,267,2021-01-24,Preventivo,383,1,Ubicacion_C
20201,316,2021-01-24,Preventivo,798,1,Ubicacion_B
27245,428,2021-01-24,Correctivo,3530,23,Ubicacion_B
7488,118,2021-01-24,Preventivo,702,2,Ubicacion_D
27151,426,2021-01-24,Correctivo,1046,22,Ubicacion_C
30354,476,2021-01-24,Preventivo,585,1,Ubicacion_D
28086,441,2021-01-24,Preventivo,219,1,Ubicacion_B
5253,83,2021-01-24,Preventivo,683,2,Ubicacion_B
16171,255,2021-01-24,Preventivo,231,2,Ubicacion_D
15535,245,2021-01-24,Preventivo,510,1,Ubicacion_D
10227,162,2021-01-24,Preventivo,212,2,Ubicacion_D
26188,410,2021-01-24,Preventivo,795,2,Ubicacion_A
24149,377,2021-01-24,Preventivo,903,2,Ubicacion_A
3777,61,2021-01-24,Preventivo,749,2,Ubicacion_A
4303,69,2021-01-24,Preventivo,343,1,Ubicacion_C
512,9,2021-01-24,Preventivo,453,2,Ubicacion_A
22196,347,2021-01-24,Correctivo,2835,8,Ubicacion_A
8800,138,2021-01-24,Preventivo,233,1,Ubicacion_A
9268,146,2021-01-24,Correctivo,3174,8,Ubicacion_B
23655,370,2021-01-24,Preventivo,369,1,Ubicacion_D
4227,68,2021-01-24,Preventivo,776,1,Ubicacion_D
14606,230,2021-01-25,Preventivo,724,2,Ubicacion_B
6137,97,2021-01-25,Correctivo,732,12,Ubicacion_A
6016,95,2021-01-25,Preventivo,118,1,Ubicacion_D
13826,218,2021-01-25,Preventivo,781,1,Ubicacion_A
15160,239,2021-01-25,Correctivo,1030,8,Ubicacion_D
15907,251,2021-01-25,Preventivo,745,2,Ubicacion_C
13943,220,2021-01-25,Preventivo,622,2,Ubicacion_D
31362,492,2021-01-25,Preventivo,554,2,Ubicacion_C
27386,430,2021-01-25,Preventivo,443,2,Ubicacion_D
15846,250,2021-01-25,Preventivo,141,2,Ubicacion_C
5692,90,2021-01-25,Preventivo,361,1,Ubicacion_C
4285,69,2021-01-25,Correctivo,4545,5,Ubicacion_C
4717,75,2021-01-25,Preventivo,295,1,Ubicacion_B
20441,320,2021-01-25,Preventivo,974,2,Ubicacion_B
4848,77,2021-01-25,Correctivo,3389,15,Ubicacion_B
4162,67,2021-01-25,Preventivo,405,1,Ubicacion_C
4863,77,2021-01-25,Preventivo,434,2,Ubicacion_B
14987,236,2021-01-25,Preventivo,379,1,Ubicacion_A
10469,165,2021-01-25,Preventivo,958,1,Ubicacion_B
6978,110,2021-01-25,Preventivo,366,1,Ubicacion_B
27952,439,2021-01-25,Correctivo,2049,9,Ubicacion_C
9151,144,2021-01-25,Preventivo,991,2,Ubicacion_D
17357,273,2021-01-25,Preventivo,382,2,Ubicacion_D
11732,185,2021-01-25,Preventivo,449,2,Ubicacion_C
29774,467,2021-01-25,Preventivo,647,1,Ubicacion_A
8909,140,2021-01-25,Correctivo,3005,21,Ubicacion_B
25186,394,2021-01-25,Preventivo,543,2,Ubicacion_C
25260,395,2021-01-25,Preventivo,967,2,Ubicacion_C
18393,288,2021-01-25,Correctivo,4370,19,Ubicacion_A
7294,115,2021-01-25,Correctivo,4233,18,Ubicacion_C
17666,277,2021-01-25,Preventivo,166,2,Ubicacion_D
13118,207,2021-01-25,Preventivo,447,2,Ubicacion_B
10974,174,2021-01-25,Preventivo,758,2,Ubicacion_B
9462,149,2021-01-26,Preventivo,467,2,Ubicacion_D
9342,147,2021-01-26,Preventivo,512,1,Ubicacion_C
2076,35,2021-01-26,Preventivo,961,2,Ubicacion_B
26250,411,2021-01-26,Correctivo,2480,12,Ubicacion_D
29837,468,2021-01-26,Preventivo,381,1,Ubicacion_B
22784,356,2021-01-26,Preventivo,148,1,Ubicacion_B
26858,421,2021-01-26,Preventivo,862,1,Ubicacion_C
2911,48,2021-01-26,Preventivo,369,2,Ubicacion_C
14907,235,2021-01-26,Preventivo,836,1,Ubicacion_B
29612,465,2021-01-26,Correctivo,4974,16,Ubicacion_B
18283,286,2021-01-26,Preventivo,468,2,Ubicacion_D
3842,62,2021-01-26,Preventivo,368,2,Ubicacion_C
27622,434,2021-01-26,Preventivo,771,1,Ubicacion_D
30608,480,2021-01-26,Preventivo,902,1,Ubicacion_D
19778,309,2021-01-26,Preventivo,736,2,Ubicacion_C
16842,265,2021-01-26,Preventivo,433,2,Ubicacion_D
13190,208,2021-01-26,Preventivo,583,2,Ubicacion_A
30530,479,2021-01-26,Preventivo,589,1,Ubicacion_D
2229,37,2021-01-26,Preventivo,856,1,Ubicacion_B
27614,434,2021-01-26,Correctivo,3883,18,Ubicacion_D
21911,343,2021-01-26,Preventivo,655,2,Ubicacion_B
16910,266,2021-01-26,Correctivo,594,21,Ubicacion_A
5380,85,2021-01-26,Preventivo,234,2,Ubicacion_A
22939,358,2021-01-26,Preventivo,175,1,Ubicacion_A
23125,361,2021-01-26,Preventivo,816,1,Ubicacion_A
16640,262,2021-01-26,Preventivo,296,1,Ubicacion_A
28647,449,2021-01-26,Preventivo,998,1,Ubicacion_C
20121,315,2021-01-26,Preventivo,962,2,Ubicacion_C
8394,132,2021-01-26,Preventivo,317,1,Ubicacion_C
12320,194,2021-01-26,Preventivo,732,2,Ubicacion_C
6269,99,2021-01-26,Preventivo,466,2,Ubicacion_B
6536,103,2021-01-26,Preventivo,766,2,Ubicacion_D
1261,22,2021-01-27,Correctivo,2090,23,Ubicacion_B
21516,337,2021-01-27,Preventivo,736,1,Ubicacion_D
18613,291,2021-01-27,Preventivo,308,1,Ubicacion_C
17646,277,2021-01-27,Correctivo,2120,23,Ubicacion_D
22055,345,2021-01-27,Preventivo,652,2,Ubicacion_C
26119,409,2021-01-27,Correctivo,4342,18,Ubicacion_C
22869,357,2021-01-27,Preventivo,913,1,Ubicacion_B
23797,372,2021-01-27,Preventivo,588,1,Ubicacion_A
20892,327,2021-01-27,Preventivo,498,1,Ubicacion_C
31883,500,2021-01-27,Preventivo,981,2,Ubicacion_B
2008,34,2021-01-27,Preventivo,654,2,Ubicacion_D
16101,254,2021-01-27,Preventivo,727,2,Ubicacion_A
24860,389,2021-01-27,Preventivo,755,1,Ubicacion_D
8208,129,2021-01-27,Preventivo,271,1,Ubicacion_B
8132,128,2021-01-27,Preventivo,227,2,Ubicacion_A
8005,126,2021-01-27,Preventivo,884,2,Ubicacion_B
31670,497,2021-01-27,Preventivo,365,1,Ubicacion_A
31753,498,2021-01-27,Preventivo,898,2,Ubicacion_C
25380,397,2021-01-27,Preventivo,529,1,Ubicacion_D
6381,101,2021-01-27,Correctivo,961,4,Ubicacion_A
25555,400,2021-01-27,Correctivo,898,6,Ubicacion_B
5828,92,2021-01-27,Preventivo,609,1,Ubicacion_D
5763,91,2021-01-27,Preventivo,954,2,Ubicacion_D
26316,412,2021-01-27,Preventivo,110,2,Ubicacion_C
2476,41,2021-01-27,Preventivo,286,2,Ubicacion_C
2540,42,2021-01-27,Preventivo,175,1,Ubicacion_D
25747,403,2021-01-27,Preventivo,712,2,Ubicacion_B
7307,115,2021-01-27,Preventivo,491,1,Ubicacion_C
26777,420,2021-01-27,Preventivo,220,1,Ubicacion_B
21001,329,2021-01-27,Correctivo,3669,14,Ubicacion_D
15281,241,2021-01-27,Preventivo,834,2,Ubicacion_C
12197,192,2021-01-28,Preventivo,611,2,Ubicacion_C
2138,36,2021-01-28,Correctivo,852,8,Ubicacion_A
25048,392,2021-01-28,Preventivo,764,2,Ubicacion_D
2153,36,2021-01-28,Preventivo,330,1,Ubicacion_A
23000,359,2021-01-28,Preventivo,718,2,Ubicacion_B
12610,199,2021-01-28,Preventivo,518,2,Ubicacion_D
14086,222,2021-01-28,Preventivo,190,2,Ubicacion_A
14415,227,2021-01-28,Preventivo,277,1,Ubicacion_A
2302,38,2021-01-28,Preventivo,685,1,Ubicacion_D
25442,398,2021-01-28,Preventivo,903,2,Ubicacion_D
16509,260,2021-01-28,Preventivo,973,1,Ubicacion_D
16444,259,2021-01-28,Preventivo,936,1,Ubicacion_D
15344,242,2021-01-28,Preventivo,524,2,Ubicacion_B
4795,76,2021-01-28,Preventivo,677,2,Ubicacion_C
1409,24,2021-01-28,Preventivo,948,2,Ubicacion_B
30972,486,2021-01-28,Preventivo,992,2,Ubicacion_D
3984,64,2021-01-28,Preventivo,762,2,Ubicacion_B
2610,43,2021-01-28,Preventivo,889,1,Ubicacion_D
2835,47,2021-01-28,Correctivo,4852,23,Ubicacion_C
8928,140,2021-01-28,Preventivo,535,2,Ubicacion_B
24648,385,2021-01-28,Preventivo,949,2,Ubicacion_A
8066,127,2021-01-28,Preventivo,407,2,Ubicacion_A
29383,461,2021-01-28,Preventivo,760,1,Ubicacion_B
22136,346,2021-01-28,Preventivo,530,2,Ubicacion_B
27967,439,2021-01-28,Preventivo,270,1,Ubicacion_C
27831,437,2021-01-28,Preventivo,942,1,Ubicacion_C
29438,462,2021-01-28,Correctivo,1240,6,Ubicacion_C
17174,270,2021-01-28,Preventivo,301,1,Ubicacion_D
17570,276,2021-01-28,Correctivo,745,2,Ubicacion_C
22388,350,2021-01-28,Preventivo,906,1,Ubicacion_B
22318,349,2021-01-29,Preventivo,334,2,Ubicacion_C
14741,232,2021-01-29,Preventivo,471,1,Ubicacion_C
6138,97,2021-01-29,Correctivo,3154,4,Ubicacion_A
2679,44,2021-01-29,Preventivo,358,2,Ubicacion_C
3387,55,2021-01-29,Preventivo,604,1,Ubicacion_D
195,4,2021-01-29,Preventivo,579,2,Ubicacion_B
20056,314,2021-01-29,Correctivo,2685,6,Ubicacion_A
26713,419,2021-01-29,Preventivo,619,2,Ubicacion_A
5180,82,2021-01-29,Preventivo,972,2,Ubicacion_B
5112,81,2021-01-29,Preventivo,626,1,Ubicacion_A
15395,243,2021-01-29,Preventivo,407,2,Ubicacion_B
6727,106,2021-01-29,Preventivo,478,1,Ubicacion_A
12745,201,2021-01-29,Preventivo,275,2,Ubicacion_D
15465,244,2021-01-29,Preventivo,580,1,Ubicacion_B
3650,59,2021-01-29,Preventivo,806,1,Ubicacion_A
27890,438,2021-01-29,Preventivo,704,1,Ubicacion_D
12065,190,2021-01-29,Preventivo,528,1,Ubicacion_D
20771,325,2021-01-29,Preventivo,110,1,Ubicacion_A
24439,382,2021-01-29,Preventivo,593,1,Ubicacion_C
28578,448,2021-01-29,Preventivo,319,1,Ubicacion_B
18683,292,2021-01-29,Preventivo,349,1,Ubicacion_D
9650,152,2021-01-29,Correctivo,1972,15,Ubicacion_D
762,13,2021-01-29,Preventivo,509,1,Ubicacion_C
17850,280,2021-01-29,Preventivo,908,2,Ubicacion_B
16782,264,2021-01-29,Preventivo,255,1,Ubicacion_A
13061,206,2021-01-29,Preventivo,962,1,Ubicacion_B
24275,379,2021-01-29,Preventivo,341,1,Ubicacion_D
16765,264,2021-01-29,Correctivo,1444,6,Ubicacion_A
17993,282,2021-01-29,Preventivo,795,2,Ubicacion_A
26647,418,2021-01-29,Correctivo,3572,22,Ubicacion_A
9581,151,2021-01-29,Correctivo,1620,18,Ubicacion_C
26844,421,2021-01-29,Correctivo,4753,7,Ubicacion_C
18931,296,2021-01-29,Preventivo,955,2,Ubicacion_D
7615,120,2021-01-29,Preventivo,781,1,Ubicacion_C
7188,113,2021-01-29,Preventivo,552,1,Ubicacion_D
19333,302,2021-01-29,Preventivo,326,2,Ubicacion_B
7049,111,2021-01-29,Correctivo,2364,10,Ubicacion_C
21848,342,2021-01-30,Preventivo,969,2,Ubicacion_A
581,10,2021-01-30,Preventivo,471,1,Ubicacion_A
23960,374,2021-01-30,Preventivo,308,1,Ubicacion_C
24982,391,2021-01-30,Preventivo,446,1,Ubicacion_A
26987,423,2021-01-30,Preventivo,562,2,Ubicacion_B
21826,342,2021-01-30,Correctivo,1839,15,Ubicacion_A
21213,332,2021-01-30,Preventivo,740,2,Ubicacion_B
23072,360,2021-01-30,Preventivo,271,1,Ubicacion_A
1637,28,2021-01-30,Preventivo,495,2,Ubicacion_A
7940,125,2021-01-30,Preventivo,203,1,Ubicacion_D
10522,166,2021-01-30,Correctivo,1490,16,Ubicacion_D
2063,35,2021-01-30,Correctivo,2120,17,Ubicacion_B
11047,175,2021-01-30,Preventivo,663,2,Ubicacion_D
29899,469,2021-01-30,Preventivo,873,2,Ubicacion_C
12254,193,2021-01-30,Preventivo,427,1,Ubicacion_B
7787,123,2021-01-30,Correctivo,4856,4,Ubicacion_A
17741,278,2021-01-30,Preventivo,181,2,Ubicacion_D
27770,436,2021-01-30,Preventivo,752,1,Ubicacion_D
10586,167,2021-01-30,Preventivo,576,2,Ubicacion_D
11836,187,2021-01-30,Correctivo,4821,14,Ubicacion_D
6905,109,2021-01-30,Preventivo,449,1,Ubicacion_D
11997,189,2021-01-30,Preventivo,494,2,Ubicacion_C
4100,66,2021-01-30,Preventivo,321,2,Ubicacion_D
31105,488,2021-01-30,Preventivo,695,1,Ubicacion_D
19397,303,2021-01-30,Preventivo,603,1,Ubicacion_D
1087,19,2021-01-30,Preventivo,777,1,Ubicacion_C
27466,431,2021-01-30,Preventivo,184,2,Ubicacion_C
13394,211,2021-01-30,Preventivo,140,1,Ubicacion_D
27453,431,2021-01-30,Correctivo,2337,21,Ubicacion_C
3058,50,2021-01-30,Preventivo,691,2,Ubicacion_B
11851,187,2021-01-30,Preventivo,544,1,Ubicacion_D
10755,170,2021-01-30,Preventivo,377,1,Ubicacion_B
20827,326,2021-01-31,Preventivo,948,2,Ubicacion_A
11313,179,2021-01-31,Preventivo,691,2,Ubicacion_D
24022,375,2021-01-31,Preventivo,517,2,Ubicacion_A
12142,191,2021-01-31,Preventivo,815,2,Ubicacion_D
11593,183,2021-01-31,Preventivo,666,1,Ubicacion_C
31730,498,2021-01-31,Correctivo,4625,7,Ubicacion_C
29967,470,2021-01-31,Preventivo,523,1,Ubicacion_C
7064,111,2021-01-31,Preventivo,666,2,Ubicacion_C
6845,108,2021-01-31,Preventivo,437,1,Ubicacion_C
4438,71,2021-01-31,Preventivo,143,1,Ubicacion_A
30921,485,2021-01-31,Preventivo,684,1,Ubicacion_D
3309,54,2021-01-31,Correctivo,3925,12,Ubicacion_B
3111,51,2021-01-31,Preventivo,326,1,Ubicacion_C
9211,145,2021-01-31,Preventivo,342,2,Ubicacion_D
29130,457,2021-01-31,Preventivo,377,1,Ubicacion_D
31241,490,2021-01-31,Preventivo,499,1,Ubicacion_A
1751,30,2021-01-31,Correctivo,3905,2,Ubicacion_B
18405,288,2021-01-31,Preventivo,705,1,Ubicacion_A
16571,261,2021-01-31,Preventivo,355,2,Ubicacion_A
31439,493,2021-01-31,Preventivo,661,1,Ubicacion_C
18603,291,2021-01-31,Correctivo,1867,11,Ubicacion_C
22724,355,2021-01-31,Preventivo,882,2,Ubicacion_B
27100,425,2021-01-31,Preventivo,323,2,Ubicacion_D
22526,352,2021-01-31,Preventivo,846,1,Ubicacion_B
28300,444,2021-01-31,Preventivo,555,1,Ubicacion_D
21454,336,2021-01-31,Preventivo,670,2,Ubicacion_D
15781,249,2021-01-31,Preventivo,834,1,Ubicacion_B
27454,431,2021-01-31,Correctivo,3567,6,Ubicacion_C
20259,317,2021-01-31,Correctivo,843,13,Ubicacion_B
13456,212,2021-01-31,Preventivo,509,2,Ubicacion_A
17516,275,2021-01-31,Preventivo,579,2,Ubicacion_C
5901,93,2021-02-01,Preventivo,707,1,Ubicacion_A
27710,435,2021-02-01,Preventivo,756,1,Ubicacion_B
6885,109,2021-02-01,Correctivo,1394,9,Ubicacion_D
2416,40,2021-02-01,Preventivo,125,1,Ubicacion_B
30852,484,2021-02-01,Preventivo,805,2,Ubicacion_C
25635,401,2021-02-01,Preventivo,348,1,Ubicacion_C
7686,121,2021-02-01,Preventivo,832,1,Ubicacion_B
