ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion
33,253,2020-01-02 08:00:00,Preventivo,8159.21,8,Planta Oeste
34,256,2020-01-02 09:00:00,Preventivo,4093.62,21,Planta Oeste
35,445,2020-01-02 10:00:00,Preventivo,9547.35,2,Planta Oeste
36,431,2020-01-02 11:00:00,Preventivo,4495.71,13,Planta Este
37,146,2020-01-02 12:00:00,Correctivo,3327.77,40,Planta Oeste
38,476,2020-01-02 13:00:00,Preventivo,7040.92,7,Planta Oeste
39,404,2020-01-02 14:00:00,Preventivo,5765.08,30,Planta Este
40,110,2020-01-02 15:00:00,Correctivo,7910.57,42,Planta Oeste
41,37,2020-01-02 16:00:00,Correctivo,1427.58,40,Planta Sur
42,314,2020-01-02 17:00:00,Preventivo,2847.15,23,Planta Sur
43,253,2020-01-02 18:00:00,Correctivo,6496.23,15,Planta Oeste
44,428,2020-01-02 19:00:00,Correctivo,3517.46,41,Planta Sur
45,252,2020-01-02 20:00:00,Correctivo,4464.06,24,Planta Norte
46,222,2020-01-02 21:00:00,Correctivo,6902.62,1,Planta Oeste
47,410,2020-01-02 22:00:00,Preventivo,1330.62,17,Planta Oeste
48,267,2020-01-02 23:00:00,Preventivo,1352.59,16,Planta Norte
49,293,2020-01-03 00:00:00,Correctivo,6009.47,29,Planta Este
50,399,2020-01-03 01:00:00,Preventivo,5868.65,15,Planta Sur
51,319,2020-01-03 02:00:00,Preventivo,8432.83,28,Planta Norte
52,357,2020-01-03 03:00:00,Correctivo,9450.34,5,Planta Oeste
53,444,2020-01-03 04:00:00,Correctivo,7364.87,16,Planta Oeste
54,35,2020-01-03 05:00:00,Preventivo,3826.04,16,Planta Norte
55,157,2020-01-03 06:00:00,Preventivo,387.3,35,Planta Norte
56,482,2020-01-03 07:00:00,Correctivo,1168.01,7,Planta Este
57,292,2020-01-03 08:00:00,Preventivo,3117.66,33,Planta Oeste
58,131,2020-01-03 09:00:00,Preventivo,3687.35,13,Planta Este
59,384,2020-01-03 10:00:00,Correctivo,6203.0,17,Planta Este
60,318,2020-01-03 11:00:00,Preventivo,7156.29,15,Planta Oeste
61,393,2020-01-03 12:00:00,Correctivo,9267.42,5,Planta Sur
62,252,2020-01-03 13:00:00,Correctivo,6264.99,38,Planta Norte
63,334,2020-01-03 14:00:00,Correctivo,1236.67,28,Planta Sur
64,248,2020-01-03 15:00:00,Correctivo,9706.1,40,Planta Oeste
65,156,2020-01-03 16:00:00,Preventivo,1142.0,34,Planta Norte
66,40,2020-01-03 17:00:00,Correctivo,6625.92,23,Planta Norte
67,389,2020-01-03 18:00:00,Preventivo,6890.85,1,Planta Sur
68,408,2020-01-03 19:00:00,Correctivo,883.04,44,Planta Oeste
69,483,2020-01-03 20:00:00,Correctivo,8477.28,25,Planta Oeste
70,208,2020-01-03 21:00:00,Correctivo,7156.86,22,Planta Oeste
71,430,2020-01-03 22:00:00,Correctivo,7627.24,6,Planta Oeste
72,427,2020-01-03 23:00:00,Correctivo,4231.94,9,Planta Oeste
73,72,2020-01-04 00:00:00,Preventivo,2542.48,20,Planta Norte
74,15,2020-01-04 01:00:00,Preventivo,9501.02,46,Planta Este
75,88,2020-01-04 02:00:00,Preventivo,678.13,3,Planta Sur
76,331,2020-01-04 03:00:00,Preventivo,1834.73,27,Planta Este
77,421,2020-01-04 04:00:00,Preventivo,5594.53,19,Planta Sur
78,116,2020-01-04 05:00:00,Correctivo,1912.36,11,Planta Este
79,40,2020-01-04 06:00:00,Correctivo,2851.01,26,Planta Norte
80,153,2020-01-04 07:00:00,Correctivo,8557.57,14,Planta Sur
81,151,2020-01-04 08:00:00,Preventivo,9303.15,46,Planta Este
82,327,2020-01-04 09:00:00,Preventivo,1267.99,20,Planta Oeste
83,480,2020-01-04 10:00:00,Correctivo,2942.88,37,Planta Sur
84,57,2020-01-04 11:00:00,Preventivo,9271.98,40,Planta Sur
85,189,2020-01-04 12:00:00,Preventivo,8109.43,17,Planta Norte
86,279,2020-01-04 13:00:00,Correctivo,1944.33,39,Planta Sur
87,372,2020-01-04 14:00:00,Correctivo,4863.24,37,Planta Sur
88,425,2020-01-04 15:00:00,Preventivo,709.16,39,Planta Sur
89,51,2020-01-04 16:00:00,Correctivo,4490.9,31,Planta Oeste
90,489,2020-01-04 17:00:00,Preventivo,640.86,38,Planta Oeste
91,171,2020-01-04 18:00:00,Correctivo,1860.19,29,Planta Oeste
92,369,2020-01-04 19:00:00,Correctivo,1576.01,23,Planta Norte
93,35,2020-01-04 20:00:00,Preventivo,9239.49,15,Planta Norte
94,255,2020-01-04 21:00:00,Correctivo,3647.39,37,Planta Norte
95,305,2020-01-04 22:00:00,Preventivo,7542.4,26,Planta Oeste
96,367,2020-01-04 23:00:00,Preventivo,1024.07,46,Planta Sur
97,72,2020-01-05 00:00:00,Correctivo,4247.8,32,Planta Este
98,488,2020-01-05 01:00:00,Preventivo,8301.75,3,Planta Oeste
99,69,2020-01-05 02:00:00,Preventivo,5319.57,28,Planta Norte
100,25,2020-01-05 03:00:00,Preventivo,6412.11,19,Planta Norte
101,89,2020-01-05 04:00:00,Correctivo,2426.28,41,Planta Norte
102,368,2020-01-05 05:00:00,Correctivo,6252.8,29,Planta Norte
103,312,2020-01-05 06:00:00,Correctivo,1945.83,24,Planta Norte
104,311,2020-01-05 07:00:00,Preventivo,4236.56,47,Planta Norte
105,169,2020-01-05 08:00:00,Preventivo,937.37,3,Planta Norte
106,361,2020-01-05 09:00:00,Preventivo,3819.54,45,Planta Sur
107,416,2020-01-05 10:00:00,Preventivo,6410.17,47,Planta Sur
108,406,2020-01-05 11:00:00,Preventivo,3101.19,2,Planta Sur
109,154,2020-01-05 12:00:00,Correctivo,5964.62,32,Planta Oeste
110,440,2020-01-05 13:00:00,Preventivo,4787.5,26,Planta Norte
111,78,2020-01-05 14:00:00,Correctivo,7341.75,19,Planta Norte
112,100,2020-01-05 15:00:00,Preventivo,4655.94,15,Planta Oeste
113,202,2020-01-05 16:00:00,Correctivo,5533.5,15,Planta Este
114,378,2020-01-05 17:00:00,Correctivo,5857.89,2,Planta Este
115,316,2020-01-05 18:00:00,Preventivo,6659.8,19,Planta Norte
116,19,2020-01-05 19:00:00,Correctivo,1561.0,10,Planta Norte
117,392,2020-01-05 20:00:00,Correctivo,7203.78,10,Planta Sur
118,301,2020-01-05 21:00:00,Correctivo,3826.74,31,Planta Norte
119,115,2020-01-05 22:00:00,Correctivo,2787.1,35,Planta Oeste
120,482,2020-01-05 23:00:00,Preventivo,2490.24,23,Planta Sur
121,357,2020-01-06 00:00:00,Preventivo,682.86,6,Planta Sur
122,388,2020-01-06 01:00:00,Correctivo,3957.19,44,Planta Sur
123,428,2020-01-06 02:00:00,Correctivo,5867.89,17,Planta Oeste
124,309,2020-01-06 03:00:00,Preventivo,3322.94,16,Planta Norte
125,109,2020-01-06 04:00:00,Correctivo,9171.36,8,Planta Sur
126,45,2020-01-06 05:00:00,Correctivo,9019.73,2,Planta Oeste
127,487,2020-01-06 06:00:00,Preventivo,7405.06,41,Planta Norte
128,125,2020-01-06 07:00:00,Preventivo,292.02,14,Planta Este
129,360,2020-01-06 08:00:00,Preventivo,3024.85,27,Planta Sur
130,271,2020-01-06 09:00:00,Correctivo,4818.51,32,Planta Sur
131,481,2020-01-06 10:00:00,Correctivo,1926.25,43,Planta Este
132,3,2020-01-06 11:00:00,Preventivo,3130.98,34,Planta Oeste
133,248,2020-01-06 12:00:00,Preventivo,7451.63,13,Planta Este
134,477,2020-01-06 13:00:00,Preventivo,5561.81,19,Planta Este
135,44,2020-01-06 14:00:00,Preventivo,4167.5,31,Planta Sur
136,93,2020-01-06 15:00:00,Correctivo,7417.78,27,Planta Oeste
137,471,2020-01-06 16:00:00,Preventivo,4510.54,10,Planta Oeste
138,47,2020-01-06 17:00:00,Preventivo,8728.58,16,Planta Este
139,238,2020-01-06 18:00:00,Correctivo,2096.22,30,Planta Norte
140,278,2020-01-06 19:00:00,Preventivo,7855.3,20,Planta Oeste
141,309,2020-01-06 20:00:00,Correctivo,8886.86,24,Planta Norte
142,305,2020-01-06 21:00:00,Preventivo,1250.06,47,Planta Este
143,226,2020-01-06 22:00:00,Correctivo,308.86,10,Planta Sur
144,165,2020-01-06 23:00:00,Correctivo,5164.79,17,Planta Oeste
145,215,2020-01-07 00:00:00,Correctivo,2106.49,8,Planta Oeste
146,286,2020-01-07 01:00:00,Preventivo,6941.67,39,Planta Sur
147,302,2020-01-07 02:00:00,Correctivo,2841.06,47,Planta Norte
148,396,2020-01-07 03:00:00,Correctivo,4575.62,35,Planta Norte
149,251,2020-01-07 04:00:00,Preventivo,4190.69,10,Planta Este
150,107,2020-01-07 05:00:00,Preventivo,5051.21,39,Planta Oeste
151,162,2020-01-07 06:00:00,Preventivo,5827.23,31,Planta Este
152,378,2020-01-07 07:00:00,Correctivo,4360.37,6,Planta Oeste
153,465,2020-01-07 08:00:00,Preventivo,1963.75,45,Planta Este
154,361,2020-01-07 09:00:00,Preventivo,4529.44,28,Planta Norte
155,397,2020-01-07 10:00:00,Preventivo,2344.22,24,Planta Oeste
156,141,2020-01-07 11:00:00,Preventivo,8904.87,22,Planta Sur
157,141,2020-01-07 12:00:00,Correctivo,7398.38,37,Planta Este
158,220,2020-01-07 13:00:00,Preventivo,5242.38,47,Planta Sur
159,324,2020-01-07 14:00:00,Preventivo,4019.12,15,Planta Este
160,334,2020-01-07 15:00:00,Correctivo,8703.81,43,Planta Este
161,261,2020-01-07 16:00:00,Preventivo,8476.87,2,Planta Norte
162,442,2020-01-07 17:00:00,Preventivo,501.0,24,Planta Norte
163,90,2020-01-07 18:00:00,Preventivo,507.97,6,Planta Este
164,454,2020-01-07 19:00:00,Correctivo,2462.47,14,Planta Norte
165,417,2020-01-07 20:00:00,Preventivo,2280.37,13,Planta Oeste
166,13,2020-01-07 21:00:00,Preventivo,1717.14,43,Planta Oeste
167,394,2020-01-07 22:00:00,Correctivo,8495.64,12,Planta Sur
168,200,2020-01-07 23:00:00,Preventivo,6474.09,28,Planta Este
169,2,2020-01-08 00:00:00,Correctivo,7265.9,18,Planta Oeste
170,395,2020-01-08 01:00:00,Correctivo,7101.47,28,Planta Este
171,221,2020-01-08 02:00:00,Preventivo,3257.75,12,Planta Oeste
172,377,2020-01-08 03:00:00,Correctivo,2820.41,23,Planta Sur
173,427,2020-01-08 04:00:00,Correctivo,3242.8,15,Planta Oeste
174,141,2020-01-08 05:00:00,Correctivo,6718.59,35,Planta Este
175,468,2020-01-08 06:00:00,Preventivo,6855.06,40,Planta Oeste
176,492,2020-01-08 07:00:00,Preventivo,1543.28,17,Planta Oeste
177,405,2020-01-08 08:00:00,Preventivo,1941.5,11,Planta Norte
178,89,2020-01-08 09:00:00,Correctivo,6221.54,26,Planta Sur
179,363,2020-01-08 10:00:00,Preventivo,5028.75,17,Planta Oeste
180,389,2020-01-08 11:00:00,Correctivo,7072.55,41,Planta Sur
181,181,2020-01-08 12:00:00,Correctivo,5287.4,3,Planta Este
182,435,2020-01-08 13:00:00,Preventivo,2638.25,25,Planta Este
183,36,2020-01-08 14:00:00,Preventivo,6598.43,40,Planta Norte
184,190,2020-01-08 15:00:00,Preventivo,9796.24,13,Planta Norte
185,298,2020-01-08 16:00:00,Preventivo,3306.66,45,Planta Norte
186,143,2020-01-08 17:00:00,Correctivo,9374.21,20,Planta Sur
187,382,2020-01-08 18:00:00,Preventivo,3464.32,20,Planta Este
188,81,2020-01-08 19:00:00,Preventivo,1030.9,1,Planta Sur
189,372,2020-01-08 20:00:00,Correctivo,9952.91,26,Planta Este
190,457,2020-01-08 21:00:00,Correctivo,2382.34,30,Planta Norte
191,180,2020-01-08 22:00:00,Correctivo,8133.97,8,Planta Norte
192,64,2020-01-08 23:00:00,Correctivo,4233.71,26,Planta Sur
193,79,2020-01-09 00:00:00,Correctivo,3928.74,5,Planta Sur
194,302,2020-01-09 01:00:00,Correctivo,1971.57,24,Planta Oeste
195,293,2020-01-09 02:00:00,Correctivo,1659.02,10,Planta Este
196,476,2020-01-09 03:00:00,Preventivo,6677.8,1,Planta Sur
197,113,2020-01-09 04:00:00,Correctivo,6546.17,19,Planta Norte
198,457,2020-01-09 05:00:00,Preventivo,1430.74,42,Planta Sur
199,491,2020-01-09 06:00:00,Preventivo,1165.8,14,Planta Norte
200,219,2020-01-09 07:00:00,Correctivo,4417.07,36,Planta Sur
201,409,2020-01-09 08:00:00,Preventivo,8417.53,2,Planta Sur
202,80,2020-01-09 09:00:00,Correctivo,8133.56,40,Planta Sur
203,433,2020-01-09 10:00:00,Preventivo,5544.29,1,Planta Este
204,278,2020-01-09 11:00:00,Correctivo,5010.02,10,Planta Este
205,212,2020-01-09 12:00:00,Preventivo,1795.03,46,Planta Oeste
206,22,2020-01-09 13:00:00,Correctivo,9233.62,34,Planta Sur
207,85,2020-01-09 14:00:00,Correctivo,5530.05,14,Planta Sur
208,393,2020-01-09 15:00:00,Correctivo,2234.81,33,Planta Oeste
209,467,2020-01-09 16:00:00,Correctivo,5742.84,24,Planta Norte
210,155,2020-01-09 17:00:00,Preventivo,4324.3,31,Planta Norte
211,459,2020-01-09 18:00:00,Correctivo,2793.85,4,Planta Norte
212,13,2020-01-09 19:00:00,Correctivo,3393.43,28,Planta Oeste
213,134,2020-01-09 20:00:00,Correctivo,3967.04,17,Planta Norte
214,461,2020-01-09 21:00:00,Correctivo,6038.62,17,Planta Este
215,164,2020-01-09 22:00:00,Preventivo,6472.79,21,Planta Este
216,408,2020-01-09 23:00:00,Preventivo,7283.58,32,Planta Norte
217,185,2020-01-10 00:00:00,Preventivo,8888.28,15,Planta Este
218,186,2020-01-10 01:00:00,Preventivo,9619.83,35,Planta Oeste
219,319,2020-01-10 02:00:00,Preventivo,1911.61,10,Planta Norte
220,85,2020-01-10 03:00:00,Preventivo,9315.59,47,Planta Norte
221,291,2020-01-10 04:00:00,Correctivo,9198.83,15,Planta Oeste
222,333,2020-01-10 05:00:00,Preventivo,2670.86,21,Planta Sur
223,490,2020-01-10 06:00:00,Preventivo,8712.1,17,Planta Sur
224,240,2020-01-10 07:00:00,Correctivo,2153.44,37,Planta Sur
225,59,2020-01-10 08:00:00,Correctivo,7783.73,43,Planta Sur
226,442,2020-01-10 09:00:00,Correctivo,5195.51,38,Planta Este
227,421,2020-01-10 10:00:00,Preventivo,6836.96,10,Planta Este
228,496,2020-01-10 11:00:00,Correctivo,761.59,13,Planta Este
229,464,2020-01-10 12:00:00,Correctivo,9653.4,25,Planta Oeste
230,283,2020-01-10 13:00:00,Preventivo,5390.32,13,Planta Sur
231,86,2020-01-10 14:00:00,Correctivo,1105.62,3,Planta Norte
232,377,2020-01-10 15:00:00,Correctivo,7342.47,15,Planta Sur
233,172,2020-01-10 16:00:00,Correctivo,3210.75,31,Planta Sur
234,498,2020-01-10 17:00:00,Preventivo,7547.1,45,Planta Este
235,205,2020-01-10 18:00:00,Correctivo,2827.92,15,Planta Oeste
236,429,2020-01-10 19:00:00,Correctivo,2588.31,13,Planta Norte
237,382,2020-01-10 20:00:00,Preventivo,1197.96,34,Planta Norte
238,245,2020-01-10 21:00:00,Preventivo,353.09,24,Planta Sur
239,244,2020-01-10 22:00:00,Correctivo,6341.78,33,Planta Norte
240,95,2020-01-10 23:00:00,Correctivo,952.13,47,Planta Norte
241,26,2020-01-11 00:00:00,Correctivo,4112.55,11,Planta Este
242,61,2020-01-11 01:00:00,Correctivo,2946.08,3,Planta Este
243,384,2020-01-11 02:00:00,Correctivo,709.94,45,Planta Sur
244,231,2020-01-11 03:00:00,Preventivo,8947.48,22,Planta Oeste
245,327,2020-01-11 04:00:00,Correctivo,7225.86,28,Planta Oeste
246,19,2020-01-11 05:00:00,Preventivo,420.87,5,Planta Este
247,368,2020-01-11 06:00:00,Correctivo,9562.64,28,Planta Norte
248,367,2020-01-11 07:00:00,Preventivo,7518.8,7,Planta Sur
249,448,2020-01-11 08:00:00,Preventivo,9888.65,5,Planta Norte
250,88,2020-01-11 09:00:00,Correctivo,9994.63,33,Planta Norte
251,349,2020-01-11 10:00:00,Correctivo,2064.02,37,Planta Sur
252,246,2020-01-11 11:00:00,Preventivo,4660.51,21,Planta Sur
253,130,2020-01-11 12:00:00,Preventivo,2702.6,26,Planta Sur
254,219,2020-01-11 13:00:00,Correctivo,9909.17,20,Planta Oeste
255,329,2020-01-11 14:00:00,Preventivo,2288.11,15,Planta Sur
256,264,2020-01-11 15:00:00,Preventivo,1610.91,8,Planta Norte
257,179,2020-01-11 16:00:00,Preventivo,9002.26,23,Planta Oeste
258,358,2020-01-11 17:00:00,Correctivo,2072.05,16,Planta Sur
259,27,2020-01-11 18:00:00,Preventivo,1427.59,47,Planta Norte
260,191,2020-01-11 19:00:00,Preventivo,5245.13,31,Planta Norte
261,104,2020-01-11 20:00:00,Preventivo,9405.95,30,Planta Sur
262,284,2020-01-11 21:00:00,Preventivo,2095.63,47,Planta Oeste
263,30,2020-01-11 22:00:00,Correctivo,4761.68,41,Planta Sur
264,315,2020-01-11 23:00:00,Correctivo,5697.86,28,Planta Sur
265,343,2020-01-12 00:00:00,Correctivo,1941.86,32,Planta Oeste
266,252,2020-01-12 01:00:00,Preventivo,5828.04,12,Planta Este
267,483,2020-01-12 02:00:00,Correctivo,4950.57,20,Planta Norte
268,303,2020-01-12 03:00:00,Correctivo,2378.13,31,Planta Oeste
269,398,2020-01-12 04:00:00,Correctivo,4906.35,33,Planta Sur
270,74,2020-01-12 05:00:00,Correctivo,8468.11,45,Planta Sur
271,322,2020-01-12 06:00:00,Preventivo,481.45,42,Planta Sur
272,11,2020-01-12 07:00:00,Preventivo,7578.38,12,Planta Oeste
273,196,2020-01-12 08:00:00,Preventivo,4009.19,29,Planta Norte
274,259,2020-01-12 09:00:00,Correctivo,4482.66,12,Planta Oeste
275,315,2020-01-12 10:00:00,Preventivo,7307.71,33,Planta Norte
276,464,2020-01-12 11:00:00,Preventivo,7806.94,18,Planta Oeste
277,89,2020-01-12 12:00:00,Preventivo,3820.24,36,Planta Este
278,35,2020-01-12 13:00:00,Preventivo,4418.22,10,Planta Sur
279,497,2020-01-12 14:00:00,Preventivo,5620.81,16,Planta Sur
280,53,2020-01-12 15:00:00,Correctivo,8647.5,40,Planta Sur
281,239,2020-01-12 16:00:00,Preventivo,3179.64,36,Planta Oeste
282,172,2020-01-12 17:00:00,Preventivo,2070.3,2,Planta Este
283,339,2020-01-12 18:00:00,Correctivo,2470.17,15,Planta Norte
284,376,2020-01-12 19:00:00,Preventivo,1748.23,3,Planta Sur
285,334,2020-01-12 20:00:00,Preventivo,2460.84,2,Planta Sur
286,351,2020-01-12 21:00:00,Correctivo,8326.95,19,Planta Sur
287,442,2020-01-12 22:00:00,Correctivo,3539.88,30,Planta Este
288,344,2020-01-12 23:00:00,Correctivo,1004.06,41,Planta Norte
289,343,2020-01-13 00:00:00,Preventivo,4524.5,4,Planta Oeste
290,423,2020-01-13 01:00:00,Preventivo,6102.75,34,Planta Oeste
291,191,2020-01-13 02:00:00,Preventivo,2743.97,12,Planta Norte
292,416,2020-01-13 03:00:00,Correctivo,7782.43,36,Planta Oeste
293,167,2020-01-13 04:00:00,Preventivo,9351.98,37,Planta Oeste
294,64,2020-01-13 05:00:00,Preventivo,3115.32,15,Planta Sur
295,336,2020-01-13 06:00:00,Correctivo,7473.17,18,Planta Sur
296,243,2020-01-13 07:00:00,Preventivo,1225.65,31,Planta Oeste
297,460,2020-01-13 08:00:00,Correctivo,4556.15,1,Planta Sur
298,307,2020-01-13 09:00:00,Correctivo,5667.9,43,Planta Sur
299,384,2020-01-13 10:00:00,Preventivo,5616.72,35,Planta Oeste
300,119,2020-01-13 11:00:00,Preventivo,6863.27,8,Planta Norte
301,337,2020-01-13 12:00:00,Correctivo,3510.59,37,Planta Sur
302,319,2020-01-13 13:00:00,Correctivo,1883.32,7,Planta Oeste
303,30,2020-01-13 14:00:00,Preventivo,2515.04,21,Planta Sur
304,465,2020-01-13 15:00:00,Correctivo,5250.68,17,Planta Norte
305,269,2020-01-13 16:00:00,Correctivo,6862.48,47,Planta Sur
306,162,2020-01-13 17:00:00,Preventivo,8807.89,10,Planta Este
307,356,2020-01-13 18:00:00,Preventivo,2562.51,39,Planta Oeste
308,368,2020-01-13 19:00:00,Correctivo,6547.23,30,Planta Sur
309,318,2020-01-13 20:00:00,Preventivo,8859.25,20,Planta Sur
310,342,2020-01-13 21:00:00,Preventivo,3101.01,40,Planta Norte
311,150,2020-01-13 22:00:00,Preventivo,2179.43,15,Planta Norte
312,123,2020-01-13 23:00:00,Preventivo,4157.58,36,Planta Sur
313,45,2020-01-14 00:00:00,Correctivo,6566.09,47,Planta Oeste
314,499,2020-01-14 01:00:00,Preventivo,5444.47,44,Planta Norte
315,360,2020-01-14 02:00:00,Correctivo,3753.65,45,Planta Norte
316,321,2020-01-14 03:00:00,Preventivo,607.21,39,Planta Norte
317,129,2020-01-14 04:00:00,Preventivo,4523.1,39,Planta Oeste
318,328,2020-01-14 05:00:00,Correctivo,7222.45,46,Planta Oeste
319,488,2020-01-14 06:00:00,Preventivo,1679.93,38,Planta Oeste
320,8,2020-01-14 07:00:00,Correctivo,8698.93,24,Planta Norte
321,276,2020-01-14 08:00:00,Correctivo,825.05,6,Planta Sur
322,189,2020-01-14 09:00:00,Correctivo,1644.73,29,Planta Sur
323,283,2020-01-14 10:00:00,Preventivo,2452.29,43,Planta Este
324,185,2020-01-14 11:00:00,Preventivo,4636.14,18,Planta Sur
325,300,2020-01-14 12:00:00,Correctivo,6899.79,13,Planta Sur
326,160,2020-01-14 13:00:00,Preventivo,2803.06,47,Planta Norte
327,272,2020-01-14 14:00:00,Preventivo,665.22,26,Planta Este
328,455,2020-01-14 15:00:00,Preventivo,1965.93,10,Planta Sur
329,372,2020-01-14 16:00:00,Correctivo,7908.46,23,Planta Sur
330,146,2020-01-14 17:00:00,Preventivo,3925.84,43,Planta Este
331,383,2020-01-14 18:00:00,Correctivo,6449.83,31,Planta Norte
332,200,2020-01-14 19:00:00,Preventivo,6070.69,3,Planta Este
333,454,2020-01-14 20:00:00,Preventivo,6359.19,9,Planta Este
334,357,2020-01-14 21:00:00,Preventivo,2991.82,28,Planta Este
335,445,2020-01-14 22:00:00,Preventivo,270.64,13,Planta Oeste
336,56,2020-01-14 23:00:00,Preventivo,9341.52,17,Planta Norte
337,223,2020-01-15 00:00:00,Correctivo,6252.15,22,Planta Oeste
338,452,2020-01-15 01:00:00,Preventivo,8745.02,44,Planta Oeste
339,307,2020-01-15 02:00:00,Correctivo,4427.12,12,Planta Sur
340,13,2020-01-15 03:00:00,Correctivo,764.0,33,Planta Sur
341,261,2020-01-15 04:00:00,Correctivo,1094.03,6,Planta Norte
342,70,2020-01-15 05:00:00,Correctivo,5263.45,41,Planta Norte
343,5,2020-01-15 06:00:00,Preventivo,6125.48,5,Planta Este
344,423,2020-01-15 07:00:00,Correctivo,6035.81,15,Planta Sur
345,279,2020-01-15 08:00:00,Correctivo,3193.33,34,Planta Oeste
346,417,2020-01-15 09:00:00,Correctivo,8599.84,4,Planta Este
347,364,2020-01-15 10:00:00,Preventivo,427.13,42,Planta Norte
348,44,2020-01-15 11:00:00,Preventivo,705.25,11,Planta Este
349,394,2020-01-15 12:00:00,Preventivo,5900.72,9,Planta Sur
350,294,2020-01-15 13:00:00,Preventivo,6291.49,19,Planta Oeste
351,373,2020-01-15 14:00:00,Preventivo,1988.7,43,Planta Este
352,118,2020-01-15 15:00:00,Correctivo,2428.57,11,Planta Norte
353,372,2020-01-15 16:00:00,Correctivo,6749.74,33,Planta Sur
354,435,2020-01-15 17:00:00,Correctivo,5535.52,37,Planta Este
355,185,2020-01-15 18:00:00,Correctivo,4327.89,39,Planta Sur
356,337,2020-01-15 19:00:00,Preventivo,6183.63,21,Planta Sur
357,91,2020-01-15 20:00:00,Correctivo,8986.49,13,Planta Este
358,246,2020-01-15 21:00:00,Preventivo,1626.31,6,Planta Este
359,315,2020-01-15 22:00:00,Correctivo,8289.67,9,Planta Sur
360,370,2020-01-15 23:00:00,Preventivo,4448.61,35,Planta Norte
361,386,2020-01-16 00:00:00,Preventivo,2224.54,12,Planta Oeste
362,108,2020-01-16 01:00:00,Preventivo,2355.15,22,Planta Sur
363,430,2020-01-16 02:00:00,Correctivo,5300.85,28,Planta Norte
364,467,2020-01-16 03:00:00,Correctivo,4747.7,26,Planta Oeste
365,27,2020-01-16 04:00:00,Preventivo,5085.77,28,Planta Norte
366,161,2020-01-16 05:00:00,Preventivo,1082.76,32,Planta Sur
367,222,2020-01-16 06:00:00,Correctivo,389.09,11,Planta Oeste
368,8,2020-01-16 07:00:00,Preventivo,9101.18,35,Planta Sur
369,481,2020-01-16 08:00:00,Preventivo,4599.85,15,Planta Oeste
370,141,2020-01-16 09:00:00,Preventivo,8080.63,4,Planta Este
371,101,2020-01-16 10:00:00,Correctivo,5029.43,42,Planta Sur
372,178,2020-01-16 11:00:00,Preventivo,7383.08,33,Planta Este
373,171,2020-01-16 12:00:00,Correctivo,5866.07,22,Planta Norte
374,40,2020-01-16 13:00:00,Preventivo,8864.5,43,Planta Sur
375,122,2020-01-16 14:00:00,Preventivo,7091.34,18,Planta Norte
